6,36966,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 97}"
6,37382,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 98}"
6,37414,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 99}"
6,37446,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 100}"
6,37478,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 101}"
6,38918,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 102}"
6,38950,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 103}"
6,38982,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 104}"
6,39014,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 105}"
8,8,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 1}"
8,24,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 2}"
8,40,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 3}"
8,72,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 4}"
8,104,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 5}"
8,136,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 6}"
8,152,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 7}"
8,2056,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 8}"
8,2072,"{'formula': [['u', 'a', 'a', 'u', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 9}"
